title,link,published,summary
A Study of Vedolizumab With Tofacitinib in Adults With Ulcerative Colitis (UC),http://classic.clinicaltrials.gov/ct2/show/NCT06095128?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Ulcerative Colitis<br /><b>Interventions</b>:    Drug: Vedolizumab;   Drug: Tofacitinib<br /><b>Sponsor</b>:    Takeda<br /><b>Not yet recruiting</b>
A Study of JNJ-77242113 in Adolescent and Adult Participants With Moderate to Severe Plaque Psoriasis,http://classic.clinicaltrials.gov/ct2/show/NCT06095115?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Plaque Psoriasis<br /><b>Interventions</b>:    Drug: JNJ-77242113;   Drug: Placebo<br /><b>Sponsor</b>:    Janssen Research & Development, LLC<br /><b>Recruiting</b>"
"A Study of JNJ-77242113 for the Treatment of Participants With Plaque Psoriasis Involving Special Areas (Scalp, Genital, and/or Palms of the Hands and the Soles of the Feet)",http://classic.clinicaltrials.gov/ct2/show/NCT06095102?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Plaque Psoriasis<br /><b>Interventions</b>:    Drug: JNJ-77242113;   Drug: Placebo<br /><b>Sponsor</b>:    Janssen Research & Development, LLC<br /><b>Recruiting</b>"
A Study of JNJ-87189401 Plus JNJ-78278343 for Advanced Prostate Cancer,http://classic.clinicaltrials.gov/ct2/show/NCT06095089?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Advanced Prostate Cancer<br /><b>Interventions</b>:    Drug: JNJ-78278343;   Drug: JNJ-87189401<br /><b>Sponsor</b>:    Janssen Research & Development, LLC<br /><b>Not yet recruiting</b>"
Cutaneous Microbiota Evolution in ICU Patients With CVC (ICMc),http://classic.clinicaltrials.gov/ct2/show/NCT06095076?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Dysbiosis;   Catheter-Related Infections<br /><b>Interventions</b>:    Diagnostic Test: Skin swabbing;   Other: Data collection<br /><b>Sponsors</b>:    Centre Hospitalier de Cayenne;   Tropical Biome and ImmunoPhysiopathology (TBIP) - French Guiana University (Université de Guyane)<br /><b>Recruiting</b>
dTMS for Subjective Cognitive Decline,http://classic.clinicaltrials.gov/ct2/show/NCT06095063?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Alzheimer Disease;   Subjective Cognitive Decline<br /><b>Interventions</b>:    Device: Active Brainsway H7-Coil Deep TMS System;   Device: Sham Brainsway H7-Coil Deep TMS System;   Other: Cognitive Training<br /><b>Sponsors</b>:    Rotman Research Institute at Baycrest;   Brainsway;   Centre for Addiction and Mental Health<br /><b>Recruiting</b>
Embolization Treatment of Chronic Refractory Shoulder Tendinopathy,http://classic.clinicaltrials.gov/ct2/show/NCT06095050?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Shoulder Pain;   Tendinopathy;   Rotator Cuff Tendinitis;   Rotator Cuff Tendinosis;   Embolization;   Arterial Occlusion<br /><b>Interventions</b>:    Device: Embolization with Physical Therapy;   Other: Physical Therapy<br /><b>Sponsor</b>:    Brigham and Women's Hospital<br /><b>Not yet recruiting</b>
Mindful Yoga for Older Adults and Caregivers,http://classic.clinicaltrials.gov/ct2/show/NCT06095037?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Psychological<br /><b>Interventions</b>:    Behavioral: Mindful yoga;   Behavioral: Psychoeducation<br /><b>Sponsor</b>:    The University of Hong Kong<br /><b>Not yet recruiting</b>
INvestigating DIGital Outcomes in the Community,http://classic.clinicaltrials.gov/ct2/show/NCT06095024?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Cancer<br /><b>Intervention</b>:    <br /><b>Sponsors</b>:    Imperial College London;   Imperial College Healthcare NHS Trust<br /><b>Not yet recruiting</b>
Posture Correction in Cubital Tunnel Syndrome,http://classic.clinicaltrials.gov/ct2/show/NCT06095011?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Cubital Tunnel Syndrome<br /><b>Intervention</b>:    Device: UpRight Go<br /><b>Sponsor</b>:    Yale University<br /><b>Not yet recruiting</b>
Health Status of Children Born After Assisted Reproductive Technologies,http://classic.clinicaltrials.gov/ct2/show/NCT06094998?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Children Born After Assisted Reproductive Technologies;   Health Status;   Child Development<br /><b>Intervention</b>:    Diagnostic Test: hemogram examination<br /><b>Sponsors</b>:    Kazakhstan's Medical University ""KSPH"";   Vyacheslav Notanovich Lokshin;   Nurgalieva Zhanar Zhenisovna;   Manzhuova Lyazzat Nurbapayevna;   Abshekenova Aigerim Temirkhanovna;   Valeria Nekhorosheva;   Kusainova Farida Azimovna<br /><b>Recruiting</b>"
Prognostic Markers for a Better Follow-up in Head and Neck Cancer.,http://classic.clinicaltrials.gov/ct2/show/NCT06094985?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Head and Neck Cancer<br /><b>Intervention</b>:    Genetic: DNA exome sequencing of tumor and blood<br /><b>Sponsor</b>:    Karolinska Institutet<br /><b>Recruiting</b>
The Effectiveness of A-CRA in Compulsory Institutional Care for Youth,http://classic.clinicaltrials.gov/ct2/show/NCT06094972?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Substance Use Disorders;   Criminal Behavior<br /><b>Interventions</b>:    Behavioral: Adolescent Community Reinforcement Approach, A-CRA;   Behavioral: TAU<br /><b>Sponsor</b>:    Karolinska Institutet<br /><b>Recruiting</b>"
Integrating Suicide Prevention Packages Into Task-shifted Mental Health Interventions in Low-resourced Contexts,http://classic.clinicaltrials.gov/ct2/show/NCT06094959?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Suicide Prevention<br /><b>Intervention</b>:    Other: Suicide Prevention Package<br /><b>Sponsors</b>:    Yale University;   Dhulikhel Hospital, Kathmandu University School of Medical Sciences;   American Foundation for Suicide Prevention<br /><b>Recruiting</b>"
Parturient Satisfaction With Epidural Analgesia by PCEA or Manual Boluses,http://classic.clinicaltrials.gov/ct2/show/NCT06094946?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Labor Pain<br /><b>Interventions</b>:    Drug: Ropivacaine Hydrocloride;   Drug: Fentanyl Citrate<br /><b>Sponsors</b>:    Women's Hospital HUS;   Helsinki University Central Hospital<br /><b>Not yet recruiting</b>
Randomized Clinical Trial of MARI,http://classic.clinicaltrials.gov/ct2/show/NCT06094933?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Posttraumatic Stress Disorder;   Anger<br /><b>Interventions</b>:    Behavioral: Mobile Anger Reduction Intervention (MARI);   Behavioral: Health Education Condition (HED)<br /><b>Sponsor</b>:    VA Office of Research and Development<br /><b>Not yet recruiting</b>
Treatment Optimization for Patients With Type 2 Diabetes Using Empagliflozin and Finerenone in a Remote Clinical Trial,http://classic.clinicaltrials.gov/ct2/show/NCT06094920?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Diabetes Mellitus Type 2 With Proteinuria;   Diabetes Mellitus, Type 2;   Diabetes Mellitus;   Diabetes;   Diabetes Complications;   Albuminuria;   Chronic Kidney Diseases;   Chronic Kidney Disease Due to Type 2 Diabetes Mellitus;   Chronic Kidney Disease stage3;   Chronic Kidney Disease stage4;   CKD;   CKD Stage 3;   CKD Stage 4<br /><b>Interventions</b>:    Drug: Empagliflozin 10 MG;   Drug: Finerenone;   Device: Withings BPM Connect;   Device: Withings Body;   Diagnostic Test: PeeSpot Urine Collection Device;   Diagnostic Test: Hem-Col Capillary Blood Collection Device;   Behavioral: Questionnaire: participants' perspectives toward the feasibility of participation in a trial at home with digital technologies<br /><b>Sponsors</b>:    University Medical Center Groningen;   Boehringer Ingelheim<br /><b>Not yet recruiting</b>"
"Safety, Tolerability and Antidepressant Effects of DMT in Patients With Depression",http://classic.clinicaltrials.gov/ct2/show/NCT06094907?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Depressive Disorder;   Depression, Unipolar<br /><b>Intervention</b>:    Drug: N,N-Dimethyltryptamine<br /><b>Sponsor</b>:    Universidade Federal do Rio Grande do Norte<br /><b>Recruiting</b>"
Effects of Sucralose in Gut Intestinal Microbiota and Postprandial GLP-1,http://classic.clinicaltrials.gov/ct2/show/NCT06094894?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    GLP-1;   Gut Microbiota<br /><b>Interventions</b>:    Other: sucralose;   Other: placebo<br /><b>Sponsor</b>:    Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran<br /><b>Recruiting</b>
"A Prospective, One-arm and Open Clinical Study of Obinutuzumab in the Treatment of Pediatric Primary Immune Thrombocytopenia (ITP)",http://classic.clinicaltrials.gov/ct2/show/NCT06094881?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Immune Thrombocytopenia;   Treatment<br /><b>Intervention</b>:    Drug: Obinutuzumab Injection [Gazyva]<br /><b>Sponsor</b>:    Institute of Hematology & Blood Diseases Hospital, China<br /><b>Not yet recruiting</b>"
Clinical Study of Fruquintinib Combined With Sintilimab and XELOX Regimen in the Treatment of Advanced Cancer,http://classic.clinicaltrials.gov/ct2/show/NCT06094868?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Gastric Cancer<br /><b>Intervention</b>:    Drug: Fruquintinib<br /><b>Sponsor</b>:    Second Affiliated Hospital of Nanchang University<br /><b>Not yet recruiting</b>
Effect of Cooling on Balance Performance in Multiple Sclerosis,http://classic.clinicaltrials.gov/ct2/show/NCT06094855?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: 20 minutes of biking on a stationary recumbent bicycle with and without a cooling vest<br /><b>Sponsor</b>:    Hunter College of City University of New York<br /><b>Recruiting</b>
Autologous T Cells Lentivirally Transduced to Express L1CAM-Specific Chimeric Antigen Receptors in Treating Patients With Locally Advanced and Unresectable or Metastatic Small Cell Neuroendocrine Prostate Cancer,http://classic.clinicaltrials.gov/ct2/show/NCT06094842?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Prostate Carcinoma;   Prostate Small Cell Neuroendocrine Carcinoma;   Stage III Prostate Cancer AJCC v8;   Stage IV Prostate Cancer AJCC v8<br /><b>Interventions</b>:    Drug: Bendamustine;   Procedure: Biopsy;   Procedure: Biospecimen Collection;   Procedure: Bone Scan;   Procedure: Bridge Therapy;   Procedure: Computed Tomography;   Drug: Cyclophosphamide;   Procedure: Echocardiography;   Drug: Fludarabine;   Procedure: Leukapheresis;   Procedure: Multigated Acquisition Scan;   Biological: T-cell Receptor-engineered T-cells;   Procedure: X-Ray Imaging<br /><b>Sponsors</b>:    Fred Hutchinson Cancer Center;   Bristol-Myers Squibb<br /><b>Not yet recruiting</b>
Tobacco and Alcohol Influence on Oncogenic Drivers and Somatic Evolution in the Oral Mucosa,http://classic.clinicaltrials.gov/ct2/show/NCT06094829?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Carcinoma, Squamous Cell<br /><b>Intervention</b>:    Other: Oral cytobrush<br /><b>Sponsor</b>:    Hospices Civils de Lyon<br /><b>Not yet recruiting</b>"
Forebrain Electroneutral Transporters in Salt-sensitive Hypertension: an MRI Study,http://classic.clinicaltrials.gov/ct2/show/NCT06094816?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Salt-Sensitivity of Blood Pressure<br /><b>Interventions</b>:    Drug: Furosemide (Diuretic);   Other: Hypertonic Saline Infusion<br /><b>Sponsors</b>:    University of Delaware;   National Heart, Lung, and Blood Institute (NHLBI)<br /><b>Not yet recruiting</b>"
Mindfulness-based Zentangle for Parents,http://classic.clinicaltrials.gov/ct2/show/NCT06094803?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Depressive Symptoms;   Anxiety;   Well-Being, Psychological<br /><b>Intervention</b>:    Behavioral: Mindfulness-based Zentangle Program<br /><b>Sponsor</b>:    Hong Kong Metropolitan University<br /><b>Not yet recruiting</b>"
A Study to Evaluate the Pharmacokinetics of the Current Capsule Formulation of CORT125134 in Healthy Subjects,http://classic.clinicaltrials.gov/ct2/show/NCT06094790?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Healthy<br /><b>Interventions</b>:    Drug: CORT125134 150 mg;   Drug: CORT125134 250 mg;   Drug: CORT125134 dose to be determined<br /><b>Sponsor</b>:    Corcept Therapeutics<br /><b>Completed</b>
A Study of HY-0102 in Patients With Advanced Solid Tumors,http://classic.clinicaltrials.gov/ct2/show/NCT06094777?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Advanced Solid Tumor<br /><b>Intervention</b>:    Drug: HY-0102<br /><b>Sponsor</b>:    Shanghai YingLi Pharmaceutical Co. Ltd.<br /><b>Not yet recruiting</b>
S&B Heat Stress Pilot Protocols,http://classic.clinicaltrials.gov/ct2/show/NCT06094764?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Thermal Discomfort<br /><b>Interventions</b>:    Device: Group A;   Device: Group B<br /><b>Sponsors</b>:    The University of Texas Health Science Center, Houston;   National Institute for Occupational Safety and Health (NIOSH/CDC)<br /><b>Completed</b>"
An ACT Website for College Students With Insomnia,http://classic.clinicaltrials.gov/ct2/show/NCT06094751?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Insomnia<br /><b>Intervention</b>:    Behavioral: ACT Guide for Insomnia<br /><b>Sponsor</b>:    Utah State University<br /><b>Recruiting</b>
A Study to Evaluate the Effect of Food on the Oral Bioavailability of Relacorilant in Healthy Subjects,http://classic.clinicaltrials.gov/ct2/show/NCT06094738?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Healthy<br /><b>Interventions</b>:    Drug: Relacorilant under fasted conditions;   Drug: Relacorilant after a high-fat meal;   Drug: Relacorilant after a low-fat meal<br /><b>Sponsor</b>:    Corcept Therapeutics<br /><b>Completed</b>
A Study to Evaluate the Effects of Hepatic Impairment on the Pharmacokinetics of Relacorilant,http://classic.clinicaltrials.gov/ct2/show/NCT06094725?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Hepatic Impairment<br /><b>Intervention</b>:    Drug: Relacorilant<br /><b>Sponsor</b>:    Corcept Therapeutics<br /><b>Completed</b>
A Study to Evaluate the Pharmacokinetics of the CORT125134 Phase 2 Formulation in Healthy Male Subjects,http://classic.clinicaltrials.gov/ct2/show/NCT06094712?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Healthy<br /><b>Intervention</b>:    Drug: CORT125134<br /><b>Sponsor</b>:    Corcept Therapeutics<br /><b>Completed</b>
Improving Sleep in the Neurology In-Patient Population,http://classic.clinicaltrials.gov/ct2/show/NCT06094699?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Sleep<br /><b>Interventions</b>:    Other: Sleep friendly order set;   Other: Patient sleep menu<br /><b>Sponsor</b>:    University of Pennsylvania<br /><b>Recruiting</b>
Epicardial Adipose Tissue Thickness and the Related Factors in Patients With Ankylosing Spondylitis,http://classic.clinicaltrials.gov/ct2/show/NCT06094686?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Ankylosing Spondylitis<br /><b>Intervention</b>:    Diagnostic Test: epicardial adipose tissue thickness<br /><b>Sponsor</b>:    Istanbul Physical Medicine Rehabilitation Training and Research Hospital<br /><b>Completed</b>
The Relationship Between Systemic Immune Inflammation Index and Disease Activity in Patients With Ankylosing Spondylitis,http://classic.clinicaltrials.gov/ct2/show/NCT06094673?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Ankylosing Spondylitis<br /><b>Intervention</b>:    Other: No intervention<br /><b>Sponsor</b>:    Istanbul Physical Medicine Rehabilitation Training and Research Hospital<br /><b>Completed</b>
RFA or Chemical Neurolysis of the Genicular Nerves Compared to Conservative Treatment for Knee Pain Caused by OA,http://classic.clinicaltrials.gov/ct2/show/NCT06094660?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Osteo Arthritis Knee;   Knee Pain Chronic<br /><b>Interventions</b>:    Procedure: Diagnostic genicular nerve block;   Procedure: Genicular nerve block with Radiofrequency Ablation (RFA);   Procedure: Genicular nerve block with Phenol 6%<br /><b>Sponsors</b>:    Dijklander Ziekenhuis;   Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA);   Bravis Hospital<br /><b>Not yet recruiting</b>
Altitudes for Caregivers,http://classic.clinicaltrials.gov/ct2/show/NCT06094647?sfpd_d=14&sel_rss=new14,"Mon, 23 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Care Burden;   Care Giving Burden;   Caregiver Burnout;   Caregiver Stress;   Caregiver Wellbeing;   Support, Family<br /><b>Intervention</b>:    Device: Altitudes USA<br /><b>Sponsors</b>:    University of North Carolina, Chapel Hill;   North Carolina Department of Health and Human Services<br /><b>Not yet recruiting</b>"
